id,title,step1_class,is_safety,primary_objective_score,method_score,evaluation_score,total_score,subdomain,confidence,reasoning
MuCDzH0ctf,ST-WebAgentBench: A Benchmark for Evaluating Safety and Trustworthiness in Web Agents,4,True,3,2,1,6,Safeguards,high,"The paper focuses on evaluating the safety and trustworthiness of autonomous web agents through a dedicated benchmark and policy-based metrics, fitting the 'Safeguards' category for general inference-time safety bounding."
em0jPLYjaS,QuaMo: Quaternion Motions for Vision-based 3D Human Kinematics Capture,3,False,0,0,0,0,,high,"The paper focuses on improving 3D human motion capture using quaternions and state-space models, which is a general computer vision capability with no safety or alignment motivation."
1zOp2WPMdZ,IWR-Bench: Can LVLMs reconstruct interactive webpage from a user interaction video?,3,False,0,0,0,0,,high,"The paper focuses on improving the capability of LVLMs to reconstruct interactive webpages from video, which is a general capability/performance task with no safety or alignment motivation."
BVnIsh4Nz1,On the Reasoning Abilities of Masked Diffusion Language Models,3,False,0,0,0,0,,high,"The paper focuses on the computational and reasoning capabilities of Masked Diffusion Language Models compared to CoT transformers, with no explicit safety or alignment motivation."
NFffW9tBmC,Iterative Distillation for Reward-Guided Fine-Tuning of Diffusion Models in Biomolecular Design,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and stability of diffusion models for biomolecular design using iterative distillation, with no mention of AI safety, alignment, or catastrophic risk."
qBcHWGBnIb,From Reproduction to Replication: Evaluating Research Agents with Progressive Code Masking,3,False,0,0,0,0,,high,"The paper focuses on benchmarking the capabilities of AI agents to implement and run machine learning experiments, which is a general capability evaluation without a safety or alignment motivation."
BgX4s1d2d0,Combinatorial Bandit Bayesian Optimization for Tensor Outputs,3,False,0,0,0,0,,high,"The paper focuses on improving Bayesian Optimization for tensor-output functions and combinatorial bandits, which is a general machine learning capability improvement with no safety or alignment motivation."
txiGUfI4yF,Latent Stochastic Interpolants,3,False,0,0,0,0,,high,"The paper focuses on improving generative modeling efficiency and flexibility via a new latent variable framework, with no mention of safety, alignment, or risk mitigation."
FvMyAMbbX0,ReactDance: Hierarchical Representation for High-Fidelity and Coherent Long-Form Reactive Dance Generation,3,False,0,0,0,0,,high,"The paper focuses on improving the quality and coherence of reactive dance generation using diffusion models and hierarchical representations, with no mention of AI safety or alignment."
Z091XLyVkJ,"Omni-Captioner: Data Pipeline, Models, and Benchmark for Omni Detailed Perception",3,False,0,0,0,0,,high,"The paper focuses on improving the fine-grained perception and captioning capabilities of Omni Language Models, which is a general capability improvement task."
1vXMfIYFZp,Master Skill Learning with Policy-Grounded Synergy of LLM-based Reward Shaping and Exploring,3,False,0,0,0,0,,high,"The paper focuses on improving robotic skill acquisition through RL and LLM-based reward shaping, which is a general capability improvement for embodied AI with no safety or alignment motivation."
RClKXngVN8,Tackling the XAI Disagreement Problem with Adaptive Feature Grouping,2,False,0,0,0,0,,high,"The paper focuses on improving the consistency and reliability of post-hoc XAI methods (SHAP, LIME, etc.) for standard ML models, which falls under Class 2."
Me4AON8160,Multimodal Dataset Distillation via Phased Teacher Models,3,False,0,0,0,0,,high,"The paper focuses on dataset distillation for multimodal learning to improve efficiency and performance, with no mention of AI safety, alignment, or catastrophic risk."
9asuGOncOi,Fast Frank–Wolfe Algorithms with Adaptive Bregman Step-Size for Weakly Convex Functions,3,False,0,0,0,0,,high,"The paper is focused on optimization theory and the development of Frank-Wolfe algorithms for convex and nonconvex functions, with no mention of AI safety or alignment."
pBTXsu1i77,VLM-SubtleBench: How Far Are VLMs from Human-Level Subtle Comparative Reasoning?,3,False,0,0,0,0,,high,"The paper focuses on improving and evaluating the general capabilities of VLMs in subtle comparative reasoning across various domains, with no explicit AI safety or alignment motivation."
wZN8debH4W,Planned Diffusion,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and latency of discrete diffusion language models through a new denoising order strategy, with no mention of AI safety or alignment."
kxzYGDL4fY,Probing in the Dark: State Entropy Maximization for POMDPs,3,False,0,0,0,0,,high,"The paper focuses on improving sample efficiency and exploration in POMDPs via state entropy maximization for better downstream performance, with no mention of AI safety or alignment."
R44n1gZNjQ,Statistical Advantage of Softmax Attention: Insights from Single-Location Regression,3,False,0,0,0,0,,high,"The paper is a theoretical study of the statistical properties and performance of softmax attention compared to linear attention, focusing on generalization and Bayes risk rather than safety or alignment."
e4t1775UJ1,Fore-Mamba3D: Mamba-based Foreground-Enhanced Encoding for 3D Object Detection,3,False,0,0,0,0,,high,"The paper focuses on improving 3D object detection performance using a Mamba-based architecture and does not address AI safety, alignment, or catastrophic risk."
STPO8onj9d,Positional Encoding Field,3,False,0,0,0,0,,high,"The paper focuses on improving the architectural capabilities of Diffusion Transformers for 3D volumetric reasoning and image synthesis, with no mention of AI safety or alignment."
j2DHdrsRXI,Adaptive Canonicalization with Application to Invariant Anisotropic Geometric Networks,3,False,0,0,0,0,,high,"The paper focuses on improving the mathematical properties and performance of equivariant neural networks for geometric data, with no mention of AI safety, alignment, or catastrophic risk."
nHW64r5KFG,Thinking as Society: Multi-Social-Agent Self-Distillation for Multimodal Misinformation Detection,2,False,0,0,0,0,,high,"The paper focuses on multimodal misinformation detection and improving model reliability/accuracy via self-distillation, which falls under standard reliability and XAI capabilities (Class 2) rather than frontier AI safety."
hRfJjmsibX,Pyramid Patchification Flow for Visual Generation,3,False,0,0,0,0,,high,"The paper focuses on improving sampling efficiency and denoising speed in Diffusion Transformers through a pyramidal patchification method, with no mention of safety or alignment."
nmdDgo4OXC,Gistify: Codebase-Level Understanding via Runtime Execution,3,False,0,0,0,0,,high,"The paper focuses on improving and evaluating the capabilities of coding agents to understand large codebases, with no mention of safety, alignment, or catastrophic risk."
BQOFU9qO5j,SASFT: Sparse Autoencoder-guided Supervised Finetuning to Mitigate Unexpected Code-Switching in LLMs,2,False,0,0,0,0,,high,"The paper focuses on mitigating 'unexpected code-switching' (language mixing) to improve usability and readability, which is a reliability/usability issue for current-generation LLMs rather than a frontier AI safety or existential risk."
xsPWWSod4M,Skill Learning via Policy Diversity Yields Identifiable Representations for Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on representation learning and identifiability in reinforcement learning for the purpose of improving skill learning and exploration, with no explicit safety or alignment motivation."
3CKdjb5SuH,Once-More: Continuous Self-Correction for Large Language Models via Perplexity-Guided Intervention,2,False,0,0,0,0,,high,"The paper focuses on improving the reliability and accuracy of LLM generation through self-correction to prevent compounding errors, which falls under standard reliability and usability (Class 2) rather than existential or frontier AI safety."
owZ6KNAtYU,Graph homophily booster: Reimagining the role of discrete features in heterophilic graph learning,3,False,0,0,0,0,,high,"The paper focuses on improving the performance of Graph Neural Networks on heterophilic graphs, which is a general capability/architectural improvement task with no safety or alignment motivation."
LYyoRqf0Ij,"End-to-end Listen, Look, Speak and Act",3,False,0,0,0,0,,high,"The paper focuses on improving multimodal capabilities and architectural efficiency for human-like interaction, with no mention of safety, alignment, or risk mitigation."
D9bLUj7wUW,Cite Pretrain: Retrieval-Free Knowledge Attribution for Large Language Models,2,False,0,0,0,0,,high,"The paper focuses on improving the reliability of citations and mitigating hallucinations for better usability and verifiability, which falls under Class 2 (Truthfulness, Reliability, & XAI Capabilities)."
zVmS7G6Dyi,Generalization Below the Edge of Stability: The Role of Data Geometry,3,False,0,0,0,0,,high,"The paper focuses on the theoretical analysis of generalization and implicit bias in neural networks based on data geometry, which is a standard machine learning capability/theory topic with no safety or alignment motivation."
